id_x,user_id,courseid,grade_item,itemtype,finalgrade,timemodified,group
1671,56,2,Video bài giảng bài 4,mod,5.0,0,yếu
1675,56,2,Video bài giảng bài 5,mod,5.9,0,yếu
1679,56,2,Video bài giảng bài 6,mod,5.4,0,yếu
1481,57,2,,course,7.6,0,giỏi
1487,57,2,bài kiểm tra bài 1 - easy,mod,8.3,0,giỏi
1489,57,2,bài kiểm tra bài 1 - hard,mod,7.7,0,giỏi
1488,57,2,bài kiểm tra bài 1 - medium,mod,8.9,0,giỏi
1491,57,2,bài kiểm tra bài 2 - easy,mod,9.8,0,giỏi
1492,57,2,bài kiểm tra bài 2 - hard,mod,9.0,0,giỏi
1480,57,2,bài kiểm tra bài 2 - medium,mod,9.0,0,giỏi
1496,57,2,bài kiểm tra bài 3 - hard,mod,7.4,0,giỏi
1495,57,2,bài kiểm tra bài 3 - medium,mod,8.1,0,giỏi
1500,57,2,Bài kiểm tra bài 4 - hard,mod,7.4,0,giỏi
1499,57,2,Bài kiểm tra bài 4 - medium,mod,8.8,0,giỏi
1504,57,2,Bài kiểm tra bài 5 - hard,mod,8.5,0,giỏi
1503,57,2,Bài kiểm tra bài 5 - medium,mod,8.7,0,giỏi
1508,57,2,Bài kiểm tra bài 6 - hard,mod,7.1,0,giỏi
1507,57,2,Bài kiểm tra bài 6 - medium,mod,8.4,0,giỏi
1482,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,8.6,0,giỏi
1483,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,8.0,0,giỏi
1484,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.5,0,giỏi
1485,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,9.1,0,giỏi
1494,57,2,Trắc nghiệm bài 3 - easy,mod,8.8,0,giỏi
1498,57,2,Trắc nghiệm bài 4 - easy,mod,9.9,0,giỏi
1502,57,2,Trắc nghiệm bài 5 - easy,mod,8.3,0,giỏi
1506,57,2,Trắc nghiệm bài 6 - easy,mod,10.0,0,giỏi
1486,57,2,Video bài giảng bài 1,mod,7.5,0,giỏi
1490,57,2,Video bài giảng bài 2,mod,8.9,0,giỏi
1493,57,2,Video bài giảng bài 3,mod,7.9,0,giỏi
1497,57,2,Video bài giảng bài 4,mod,9.5,0,giỏi
1501,57,2,Video bài giảng bài 5,mod,7.6,0,giỏi
1505,57,2,Video bài giảng bài 6,mod,8.0,0,giỏi
1510,58,2,,course,8.1,0,giỏi
1516,58,2,bài kiểm tra bài 1 - easy,mod,8.1,0,giỏi
1518,58,2,bài kiểm tra bài 1 - hard,mod,9.3,0,giỏi
1517,58,2,bài kiểm tra bài 1 - medium,mod,8.1,0,giỏi
1520,58,2,bài kiểm tra bài 2 - easy,mod,10.0,0,giỏi
1521,58,2,bài kiểm tra bài 2 - hard,mod,8.1,0,giỏi
1509,58,2,bài kiểm tra bài 2 - medium,mod,9.6,0,giỏi
1525,58,2,bài kiểm tra bài 3 - hard,mod,8.3,0,giỏi
1524,58,2,bài kiểm tra bài 3 - medium,mod,7.7,0,giỏi
1529,58,2,Bài kiểm tra bài 4 - hard,mod,7.2,0,giỏi
1528,58,2,Bài kiểm tra bài 4 - medium,mod,8.0,0,giỏi
1533,58,2,Bài kiểm tra bài 5 - hard,mod,9.3,0,giỏi
1532,58,2,Bài kiểm tra bài 5 - medium,mod,9.5,0,giỏi
1537,58,2,Bài kiểm tra bài 6 - hard,mod,7.1,0,giỏi
1536,58,2,Bài kiểm tra bài 6 - medium,mod,8.3,0,giỏi
1511,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,8.9,0,giỏi
1512,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,8.6,0,giỏi
1513,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.9,0,giỏi
1514,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,8.9,0,giỏi
1523,58,2,Trắc nghiệm bài 3 - easy,mod,10.0,0,giỏi
1527,58,2,Trắc nghiệm bài 4 - easy,mod,8.2,0,giỏi
1531,58,2,Trắc nghiệm bài 5 - easy,mod,9.1,0,giỏi
1535,58,2,Trắc nghiệm bài 6 - easy,mod,8.6,0,giỏi
1515,58,2,Video bài giảng bài 1,mod,9.5,0,giỏi
1519,58,2,Video bài giảng bài 2,mod,8.7,0,giỏi
1522,58,2,Video bài giảng bài 3,mod,9.7,0,giỏi
1526,58,2,Video bài giảng bài 4,mod,8.0,0,giỏi
1530,58,2,Video bài giảng bài 5,mod,8.8,0,giỏi
1534,58,2,Video bài giảng bài 6,mod,9.1,0,giỏi
1568,59,2,,course,6.5,0,khá
1574,59,2,bài kiểm tra bài 1 - easy,mod,8.1,0,khá
1576,59,2,bài kiểm tra bài 1 - hard,mod,6.4,0,khá
1575,59,2,bài kiểm tra bài 1 - medium,mod,7.6,0,khá
1567,59,2,bài kiểm tra bài 2 - easy,mod,6.6,0,khá
1579,59,2,bài kiểm tra bài 2 - hard,mod,6.4,0,khá
1578,59,2,bài kiểm tra bài 2 - medium,mod,7.4,0,khá
1583,59,2,bài kiểm tra bài 3 - hard,mod,6.5,0,khá
1582,59,2,bài kiểm tra bài 3 - medium,mod,6.4,0,khá
1587,59,2,Bài kiểm tra bài 4 - hard,mod,7.3,0,khá
1586,59,2,Bài kiểm tra bài 4 - medium,mod,7.9,0,khá
1591,59,2,Bài kiểm tra bài 5 - hard,mod,7.3,0,khá
1590,59,2,Bài kiểm tra bài 5 - medium,mod,7.7,0,khá
1595,59,2,Bài kiểm tra bài 6 - hard,mod,6.1,0,khá
1594,59,2,Bài kiểm tra bài 6 - medium,mod,6.7,0,khá
1569,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.1,0,khá
1570,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.3,0,khá
1571,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.6,0,khá
1572,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.2,0,khá
1581,59,2,Trắc nghiệm bài 3 - easy,mod,7.7,0,khá
1585,59,2,Trắc nghiệm bài 4 - easy,mod,7.2,0,khá
1589,59,2,Trắc nghiệm bài 5 - easy,mod,7.2,0,khá
1593,59,2,Trắc nghiệm bài 6 - easy,mod,7.2,0,khá
1573,59,2,Video bài giảng bài 1,mod,6.2,0,khá
1577,59,2,Video bài giảng bài 2,mod,6.9,0,khá
1580,59,2,Video bài giảng bài 3,mod,6.5,0,khá
1584,59,2,Video bài giảng bài 4,mod,6.5,0,khá
1588,59,2,Video bài giảng bài 5,mod,7.6,0,khá
1592,59,2,Video bài giảng bài 6,mod,6.3,0,khá
1771,60,2,,course,6.6,0,khá
1777,60,2,bài kiểm tra bài 1 - easy,mod,7.8,0,khá
1779,60,2,bài kiểm tra bài 1 - hard,mod,6.0,0,khá
1778,60,2,bài kiểm tra bài 1 - medium,mod,6.6,0,khá
1770,60,2,bài kiểm tra bài 2 - easy,mod,7.9,0,khá
1782,60,2,bài kiểm tra bài 2 - hard,mod,5.6,0,khá
1781,60,2,bài kiểm tra bài 2 - medium,mod,7.5,0,khá
1786,60,2,bài kiểm tra bài 3 - hard,mod,5.9,0,khá
1785,60,2,bài kiểm tra bài 3 - medium,mod,6.6,0,khá
1790,60,2,Bài kiểm tra bài 4 - hard,mod,6.1,0,khá
1789,60,2,Bài kiểm tra bài 4 - medium,mod,7.0,0,khá
1794,60,2,Bài kiểm tra bài 5 - hard,mod,5.8,0,khá
1793,60,2,Bài kiểm tra bài 5 - medium,mod,7.1,0,khá
1798,60,2,Bài kiểm tra bài 6 - hard,mod,5.7,0,khá
1797,60,2,Bài kiểm tra bài 6 - medium,mod,7.2,0,khá
1772,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.3,0,khá
1773,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.2,0,khá
1774,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,6.1,0,khá
1775,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.2,0,khá
1784,60,2,Trắc nghiệm bài 3 - easy,mod,8.4,0,khá
1788,60,2,Trắc nghiệm bài 4 - easy,mod,7.9,0,khá
1792,60,2,Trắc nghiệm bài 5 - easy,mod,6.7,0,khá
1796,60,2,Trắc nghiệm bài 6 - easy,mod,7.5,0,khá
1776,60,2,Video bài giảng bài 1,mod,6.5,0,khá
1780,60,2,Video bài giảng bài 2,mod,7.9,0,khá
1783,60,2,Video bài giảng bài 3,mod,6.6,0,khá
1787,60,2,Video bài giảng bài 4,mod,6.6,0,khá
1791,60,2,Video bài giảng bài 5,mod,6.1,0,khá
1795,60,2,Video bài giảng bài 6,mod,6.9,0,khá
1684,61,2,,course,3.3,0,yếu
1683,61,2,bài kiểm tra bài 1 - easy,mod,5.4,0,yếu
1691,61,2,bài kiểm tra bài 1 - hard,mod,4.6,0,yếu
1690,61,2,bài kiểm tra bài 1 - medium,mod,5.0,0,yếu
1693,61,2,bài kiểm tra bài 2 - easy,mod,3.5,0,yếu
1695,61,2,bài kiểm tra bài 2 - hard,mod,4.6,0,yếu
1694,61,2,bài kiểm tra bài 2 - medium,mod,4.6,0,yếu
1699,61,2,bài kiểm tra bài 3 - hard,mod,3.2,0,yếu
1698,61,2,bài kiểm tra bài 3 - medium,mod,3.6,0,yếu
1703,61,2,Bài kiểm tra bài 4 - hard,mod,3.2,0,yếu
1702,61,2,Bài kiểm tra bài 4 - medium,mod,4.9,0,yếu
1707,61,2,Bài kiểm tra bài 5 - hard,mod,5.1,0,yếu
1706,61,2,Bài kiểm tra bài 5 - medium,mod,4.8,0,yếu
1711,61,2,Bài kiểm tra bài 6 - hard,mod,3.4,0,yếu
1710,61,2,Bài kiểm tra bài 6 - medium,mod,3.2,0,yếu
1685,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,5.4,0,yếu
1686,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.2,0,yếu
1687,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,3.4,0,yếu
1688,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.9,0,yếu
1697,61,2,Trắc nghiệm bài 3 - easy,mod,6.0,0,yếu
1701,61,2,Trắc nghiệm bài 4 - easy,mod,6.3,0,yếu
1705,61,2,Trắc nghiệm bài 5 - easy,mod,4.2,0,yếu
1709,61,2,Trắc nghiệm bài 6 - easy,mod,5.9,0,yếu
1689,61,2,Video bài giảng bài 1,mod,4.6,0,yếu
1692,61,2,Video bài giảng bài 2,mod,4.0,0,yếu
1696,61,2,Video bài giảng bài 3,mod,4.1,0,yếu
1700,61,2,Video bài giảng bài 4,mod,3.1,0,yếu
1704,61,2,Video bài giảng bài 5,mod,4.8,0,yếu
1708,61,2,Video bài giảng bài 6,mod,5.5,0,yếu
1858,62,2,,course,4.6,0,yếu
1857,62,2,bài kiểm tra bài 1 - easy,mod,6.1,0,yếu
1865,62,2,bài kiểm tra bài 1 - hard,mod,2.8,0,yếu
1864,62,2,bài kiểm tra bài 1 - medium,mod,5.5,0,yếu
1867,62,2,bài kiểm tra bài 2 - easy,mod,6.1,0,yếu
1869,62,2,bài kiểm tra bài 2 - hard,mod,3.3,0,yếu
1868,62,2,bài kiểm tra bài 2 - medium,mod,3.1,0,yếu
1873,62,2,bài kiểm tra bài 3 - hard,mod,3.8,0,yếu
1872,62,2,bài kiểm tra bài 3 - medium,mod,5.7,0,yếu
1877,62,2,Bài kiểm tra bài 4 - hard,mod,4.0,0,yếu
1876,62,2,Bài kiểm tra bài 4 - medium,mod,5.1,0,yếu
1881,62,2,Bài kiểm tra bài 5 - hard,mod,5.3,0,yếu
1880,62,2,Bài kiểm tra bài 5 - medium,mod,4.4,0,yếu
1885,62,2,Bài kiểm tra bài 6 - hard,mod,5.0,0,yếu
1884,62,2,Bài kiểm tra bài 6 - medium,mod,4.9,0,yếu
1859,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.1,0,yếu
1860,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,4.8,0,yếu
1861,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,4.5,0,yếu
1862,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,3.4,0,yếu
1871,62,2,Trắc nghiệm bài 3 - easy,mod,4.9,0,yếu
1875,62,2,Trắc nghiệm bài 4 - easy,mod,6.2,0,yếu
1879,62,2,Trắc nghiệm bài 5 - easy,mod,5.5,0,yếu
1883,62,2,Trắc nghiệm bài 6 - easy,mod,4.2,0,yếu
1863,62,2,Video bài giảng bài 1,mod,3.8,0,yếu
1866,62,2,Video bài giảng bài 2,mod,5.4,0,yếu
1870,62,2,Video bài giảng bài 3,mod,5.1,0,yếu
1874,62,2,Video bài giảng bài 4,mod,4.7,0,yếu
1878,62,2,Video bài giảng bài 5,mod,4.4,0,yếu
1882,62,2,Video bài giảng bài 6,mod,3.8,0,yếu
1597,63,2,,course,6.8,0,khá
1603,63,2,bài kiểm tra bài 1 - easy,mod,6.6,0,khá
1605,63,2,bài kiểm tra bài 1 - hard,mod,7.4,0,khá
1604,63,2,bài kiểm tra bài 1 - medium,mod,6.4,0,khá
1596,63,2,bài kiểm tra bài 2 - easy,mod,6.7,0,khá
1608,63,2,bài kiểm tra bài 2 - hard,mod,5.9,0,khá
1607,63,2,bài kiểm tra bài 2 - medium,mod,7.8,0,khá
1612,63,2,bài kiểm tra bài 3 - hard,mod,6.6,0,khá
1611,63,2,bài kiểm tra bài 3 - medium,mod,7.0,0,khá
1616,63,2,Bài kiểm tra bài 4 - hard,mod,5.8,0,khá
1615,63,2,Bài kiểm tra bài 4 - medium,mod,8.0,0,khá
1620,63,2,Bài kiểm tra bài 5 - hard,mod,5.8,0,khá
1619,63,2,Bài kiểm tra bài 5 - medium,mod,7.3,0,khá
1624,63,2,Bài kiểm tra bài 6 - hard,mod,7.5,0,khá
1623,63,2,Bài kiểm tra bài 6 - medium,mod,6.3,0,khá
1598,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.7,0,khá
1599,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.2,0,khá
1600,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.0,0,khá
1601,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.3,0,khá
1610,63,2,Trắc nghiệm bài 3 - easy,mod,8.3,0,khá
1614,63,2,Trắc nghiệm bài 4 - easy,mod,6.5,0,khá
1618,63,2,Trắc nghiệm bài 5 - easy,mod,8.4,0,khá
1622,63,2,Trắc nghiệm bài 6 - easy,mod,8.3,0,khá
1602,63,2,Video bài giảng bài 1,mod,6.1,0,khá
1606,63,2,Video bài giảng bài 2,mod,7.3,0,khá
1609,63,2,Video bài giảng bài 3,mod,7.3,0,khá
1613,63,2,Video bài giảng bài 4,mod,6.2,0,khá
1617,63,2,Video bài giảng bài 5,mod,7.9,0,khá
1621,63,2,Video bài giảng bài 6,mod,6.1,0,khá
582,64,2,,course,6.5,0,khá
581,64,2,bài kiểm tra bài 1 - easy,mod,8.4,0,khá
589,64,2,bài kiểm tra bài 1 - hard,mod,7.4,0,khá
588,64,2,bài kiểm tra bài 1 - medium,mod,7.4,0,khá
591,64,2,bài kiểm tra bài 2 - easy,mod,7.5,0,khá
593,64,2,bài kiểm tra bài 2 - hard,mod,5.5,0,khá
592,64,2,bài kiểm tra bài 2 - medium,mod,7.7,0,khá
597,64,2,bài kiểm tra bài 3 - hard,mod,5.8,0,khá
596,64,2,bài kiểm tra bài 3 - medium,mod,6.5,0,khá
601,64,2,Bài kiểm tra bài 4 - hard,mod,7.0,0,khá
600,64,2,Bài kiểm tra bài 4 - medium,mod,6.7,0,khá
605,64,2,Bài kiểm tra bài 5 - hard,mod,7.1,0,khá
604,64,2,Bài kiểm tra bài 5 - medium,mod,6.8,0,khá
609,64,2,Bài kiểm tra bài 6 - hard,mod,6.6,0,khá
608,64,2,Bài kiểm tra bài 6 - medium,mod,6.8,0,khá
583,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.3,0,khá
584,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.3,0,khá
585,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.6,0,khá
586,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.2,0,khá
595,64,2,Trắc nghiệm bài 3 - easy,mod,8.3,0,khá
599,64,2,Trắc nghiệm bài 4 - easy,mod,8.3,0,khá
603,64,2,Trắc nghiệm bài 5 - easy,mod,7.9,0,khá
607,64,2,Trắc nghiệm bài 6 - easy,mod,7.8,0,khá
587,64,2,Video bài giảng bài 1,mod,6.7,0,khá
590,64,2,Video bài giảng bài 2,mod,7.6,0,khá
594,64,2,Video bài giảng bài 3,mod,7.1,0,khá
598,64,2,Video bài giảng bài 4,mod,6.5,0,khá
602,64,2,Video bài giảng bài 5,mod,7.2,0,khá
606,64,2,Video bài giảng bài 6,mod,7.2,0,khá
2380,65,2,,course,5.3,0,yếu
2379,65,2,bài kiểm tra bài 1 - easy,mod,4.3,0,yếu
2387,65,2,bài kiểm tra bài 1 - hard,mod,3.4,0,yếu
2386,65,2,bài kiểm tra bài 1 - medium,mod,3.6,0,yếu
2389,65,2,bài kiểm tra bài 2 - easy,mod,3.5,0,yếu
2391,65,2,bài kiểm tra bài 2 - hard,mod,4.9,0,yếu
2390,65,2,bài kiểm tra bài 2 - medium,mod,3.6,0,yếu
2395,65,2,bài kiểm tra bài 3 - hard,mod,4.8,0,yếu
2394,65,2,bài kiểm tra bài 3 - medium,mod,3.4,0,yếu
2399,65,2,Bài kiểm tra bài 4 - hard,mod,3.4,0,yếu
2398,65,2,Bài kiểm tra bài 4 - medium,mod,5.4,0,yếu
2403,65,2,Bài kiểm tra bài 5 - hard,mod,2.8,0,yếu
2402,65,2,Bài kiểm tra bài 5 - medium,mod,5.5,0,yếu
2407,65,2,Bài kiểm tra bài 6 - hard,mod,3.9,0,yếu
2406,65,2,Bài kiểm tra bài 6 - medium,mod,4.7,0,yếu
2381,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.5,0,yếu
2382,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,3.1,0,yếu
2383,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,3.2,0,yếu
2384,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.6,0,yếu
2393,65,2,Trắc nghiệm bài 3 - easy,mod,5.2,0,yếu
2397,65,2,Trắc nghiệm bài 4 - easy,mod,6.3,0,yếu
2401,65,2,Trắc nghiệm bài 5 - easy,mod,5.8,0,yếu
2405,65,2,Trắc nghiệm bài 6 - easy,mod,4.5,0,yếu
2385,65,2,Video bài giảng bài 1,mod,4.6,0,yếu
2388,65,2,Video bài giảng bài 2,mod,4.9,0,yếu
2392,65,2,Video bài giảng bài 3,mod,4.8,0,yếu
2396,65,2,Video bài giảng bài 4,mod,4.8,0,yếu
2400,65,2,Video bài giảng bài 5,mod,5.2,0,yếu
2404,65,2,Video bài giảng bài 6,mod,5.2,0,yếu
2235,66,2,,course,7.5,0,khá
2241,66,2,bài kiểm tra bài 1 - easy,mod,8.5,0,khá
2243,66,2,bài kiểm tra bài 1 - hard,mod,6.6,0,khá
2242,66,2,bài kiểm tra bài 1 - medium,mod,7.7,0,khá
2234,66,2,bài kiểm tra bài 2 - easy,mod,8.1,0,khá
2246,66,2,bài kiểm tra bài 2 - hard,mod,6.7,0,khá
2245,66,2,bài kiểm tra bài 2 - medium,mod,6.4,0,khá
2250,66,2,bài kiểm tra bài 3 - hard,mod,5.7,0,khá
2249,66,2,bài kiểm tra bài 3 - medium,mod,6.1,0,khá
2254,66,2,Bài kiểm tra bài 4 - hard,mod,7.2,0,khá
2253,66,2,Bài kiểm tra bài 4 - medium,mod,6.5,0,khá
2258,66,2,Bài kiểm tra bài 5 - hard,mod,7.2,0,khá
2257,66,2,Bài kiểm tra bài 5 - medium,mod,7.4,0,khá
2262,66,2,Bài kiểm tra bài 6 - hard,mod,6.7,0,khá
2261,66,2,Bài kiểm tra bài 6 - medium,mod,7.3,0,khá
2236,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.6,0,khá
2237,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.3,0,khá
2238,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.9,0,khá
2239,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.8,0,khá
2248,66,2,Trắc nghiệm bài 3 - easy,mod,6.8,0,khá
2252,66,2,Trắc nghiệm bài 4 - easy,mod,7.8,0,khá
2256,66,2,Trắc nghiệm bài 5 - easy,mod,8.4,0,khá
2260,66,2,Trắc nghiệm bài 6 - easy,mod,8.2,0,khá
2240,66,2,Video bài giảng bài 1,mod,7.4,0,khá
2244,66,2,Video bài giảng bài 2,mod,6.4,0,khá
2247,66,2,Video bài giảng bài 3,mod,7.7,0,khá
2251,66,2,Video bài giảng bài 4,mod,7.4,0,khá
2255,66,2,Video bài giảng bài 5,mod,7.0,0,khá
2259,66,2,Video bài giảng bài 6,mod,6.0,0,khá
2409,67,2,,course,4.2,0,yếu
2408,67,2,bài kiểm tra bài 1 - easy,mod,5.5,0,yếu
2416,67,2,bài kiểm tra bài 1 - hard,mod,4.5,0,yếu
2415,67,2,bài kiểm tra bài 1 - medium,mod,5.6,0,yếu
2418,67,2,bài kiểm tra bài 2 - easy,mod,3.5,0,yếu
2420,67,2,bài kiểm tra bài 2 - hard,mod,4.1,0,yếu
2419,67,2,bài kiểm tra bài 2 - medium,mod,4.2,0,yếu
2424,67,2,bài kiểm tra bài 3 - hard,mod,5.4,0,yếu
2423,67,2,bài kiểm tra bài 3 - medium,mod,5.8,0,yếu
2428,67,2,Bài kiểm tra bài 4 - hard,mod,4.8,0,yếu
2427,67,2,Bài kiểm tra bài 4 - medium,mod,4.7,0,yếu
2432,67,2,Bài kiểm tra bài 5 - hard,mod,3.3,0,yếu
2431,67,2,Bài kiểm tra bài 5 - medium,mod,4.7,0,yếu
2436,67,2,Bài kiểm tra bài 6 - hard,mod,3.4,0,yếu
2435,67,2,Bài kiểm tra bài 6 - medium,mod,3.2,0,yếu
2410,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,4.0,0,yếu
2411,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.7,0,yếu
2412,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,4.7,0,yếu
2413,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.9,0,yếu
2422,67,2,Trắc nghiệm bài 3 - easy,mod,3.6,0,yếu
2426,67,2,Trắc nghiệm bài 4 - easy,mod,4.1,0,yếu
2430,67,2,Trắc nghiệm bài 5 - easy,mod,6.3,0,yếu
2434,67,2,Trắc nghiệm bài 6 - easy,mod,6.4,0,yếu
2414,67,2,Video bài giảng bài 1,mod,4.0,0,yếu
2417,67,2,Video bài giảng bài 2,mod,4.0,0,yếu
2421,67,2,Video bài giảng bài 3,mod,4.1,0,yếu
2425,67,2,Video bài giảng bài 4,mod,3.7,0,yếu
2429,67,2,Video bài giảng bài 5,mod,5.5,0,yếu
2433,67,2,Video bài giảng bài 6,mod,3.7,0,yếu
2061,68,2,,course,4.3,0,yếu
2060,68,2,bài kiểm tra bài 1 - easy,mod,3.9,0,yếu
2068,68,2,bài kiểm tra bài 1 - hard,mod,5.5,0,yếu
2067,68,2,bài kiểm tra bài 1 - medium,mod,4.5,0,yếu
2070,68,2,bài kiểm tra bài 2 - easy,mod,3.8,0,yếu
2072,68,2,bài kiểm tra bài 2 - hard,mod,4.3,0,yếu
2071,68,2,bài kiểm tra bài 2 - medium,mod,5.0,0,yếu
2076,68,2,bài kiểm tra bài 3 - hard,mod,4.5,0,yếu
2075,68,2,bài kiểm tra bài 3 - medium,mod,4.3,0,yếu
2080,68,2,Bài kiểm tra bài 4 - hard,mod,2.8,0,yếu
2079,68,2,Bài kiểm tra bài 4 - medium,mod,3.8,0,yếu
2084,68,2,Bài kiểm tra bài 5 - hard,mod,4.6,0,yếu
2083,68,2,Bài kiểm tra bài 5 - medium,mod,5.2,0,yếu
2088,68,2,Bài kiểm tra bài 6 - hard,mod,3.1,0,yếu
2087,68,2,Bài kiểm tra bài 6 - medium,mod,4.4,0,yếu
2062,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,5.5,0,yếu
2063,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,4.5,0,yếu
2064,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,4.1,0,yếu
2065,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.3,0,yếu
2074,68,2,Trắc nghiệm bài 3 - easy,mod,4.6,0,yếu
2078,68,2,Trắc nghiệm bài 4 - easy,mod,5.4,0,yếu
2082,68,2,Trắc nghiệm bài 5 - easy,mod,4.0,0,yếu
2086,68,2,Trắc nghiệm bài 6 - easy,mod,3.8,0,yếu
2066,68,2,Video bài giảng bài 1,mod,5.9,0,yếu
2069,68,2,Video bài giảng bài 2,mod,4.4,0,yếu
2073,68,2,Video bài giảng bài 3,mod,5.4,0,yếu
2077,68,2,Video bài giảng bài 4,mod,5.0,0,yếu
2081,68,2,Video bài giảng bài 5,mod,5.7,0,yếu
2085,68,2,Video bài giảng bài 6,mod,5.1,0,yếu
1887,69,2,,course,9.2,0,giỏi
1893,69,2,bài kiểm tra bài 1 - easy,mod,9.7,0,giỏi
1895,69,2,bài kiểm tra bài 1 - hard,mod,7.3,0,giỏi
1894,69,2,bài kiểm tra bài 1 - medium,mod,7.6,0,giỏi
1897,69,2,bài kiểm tra bài 2 - easy,mod,9.9,0,giỏi
1898,69,2,bài kiểm tra bài 2 - hard,mod,7.4,0,giỏi
1886,69,2,bài kiểm tra bài 2 - medium,mod,8.1,0,giỏi
1902,69,2,bài kiểm tra bài 3 - hard,mod,7.9,0,giỏi
1901,69,2,bài kiểm tra bài 3 - medium,mod,7.8,0,giỏi
1906,69,2,Bài kiểm tra bài 4 - hard,mod,8.7,0,giỏi
1905,69,2,Bài kiểm tra bài 4 - medium,mod,7.9,0,giỏi
1910,69,2,Bài kiểm tra bài 5 - hard,mod,7.4,0,giỏi
1909,69,2,Bài kiểm tra bài 5 - medium,mod,7.8,0,giỏi
1914,69,2,Bài kiểm tra bài 6 - hard,mod,7.7,0,giỏi
1913,69,2,Bài kiểm tra bài 6 - medium,mod,8.9,0,giỏi
1888,69,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.5,0,giỏi
1889,69,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,9.0,0,giỏi
1890,69,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,9.0,0,giỏi
1891,69,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.6,0,giỏi
1900,69,2,Trắc nghiệm bài 3 - easy,mod,9.6,0,giỏi
1904,69,2,Trắc nghiệm bài 4 - easy,mod,9.5,0,giỏi
